race_date,venue_code,race_no,window,boat_no,o,o_status,q3t,exhibition_time,deadline_jst,obs_ts_jst,lag_sec,clock_skew_sec,run_id,wx_air_temp,wx_wind_speed,wx_water_temp,wx_wave_height,wx_wind_dir,wx_weather_cd,sha_beforeinfo,sha_oddstf,race_status,sha_odds3t,obs_ts_odds3t,odds3t_status,odds3t_sigma
20260926,21,5,12,1,1.0,ok,0.7769311253358812,6.76,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,21,5,12,2,10.2,ok,0.08278225653476658,6.78,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,21,5,12,3,30.7,ok,0.04946197826522094,6.82,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,21,5,12,4,24.6,ok,0.02734334202367429,6.86,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,21,5,12,5,61.5,ok,0.019861948247991534,6.83,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,21,5,12,6,10.2,ok,0.04361934959246563,6.72,2026-09-26 10:32:00,2026-09-26 10:20:09,710.9,0.09754,101730,20.2,0.0,25.4,1.0,17,3,cf7a369c8ecbb1ef,626bdbac209f1808,ok,a2bfa598bfabf022,2026-09-26 10:20:27,ok,1.3392
20260926,09,1,12,1,1.1,ok,0.7579953860397144,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,09,1,12,2,2.6,ok,0.05600997201422037,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,09,1,12,3,21.0,ok,0.055339347689157346,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,09,1,12,4,,zero_pool,0.06666660913346717,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,09,1,12,5,,zero_pool,0.018708380097393885,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,09,1,12,6,,zero_pool,0.04528030502604688,,2026-09-26 10:33:00,2026-09-26 10:21:09,710.9,0.062113,101730,23.0,1.0,25.0,1.0,6,2,3253e0acaf32c921,a9a8609f21ed9cb4,ok,d48a139c1d079044,2026-09-26 10:21:28,ok,1.3408
20260926,11,1,8,1,1.0,ok,0.6650276581319879,6.87,2026-09-26 10:29:00,2026-09-26 10:21:39,440.8,0.223796,101730,21.0,3.0,25.0,3.0,7,3,9df1fde5d1a8ca52,304b0f056a752e59,ok,b1386dd6bc272d55,2026-09-26 10:22:00,ok,1.336
